;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
52;33936171;Kotlin программист;Санкт-Петербург;;60000.0;BUIDL LLC;2019-10-18T10:49:03+0300;От 1 года до 3 лет;Гибкий график;Проектная работа;"Компания BUIDL - это # современные стек технологии; # интересная предметная область, финансы и блокчейн; # современные архитектурные подходы; # гибкие условия по графику, нет лишнего формализма; свободный подход в общении в коллективе; # разработка технически сложных систем. # разнообразные направления проектов от более близких к “железу” до высоконагруженных и высокодоступных финансовых и информационных сервисов. # крутая и дружная команда, стремительно мчим в будущее , ищем сильных и проактивных игроков, скучно не будет )   Приглашаем программиста-разработчика Kotlin для доработки и переработки Android приложения криптовалютного кошелька-биржи (только Front-End часть, связь с Back по REST API, WSS). Задачи:  Анализ и погружение в существующий проект; Командная доработка приложения (Меняем Kotlin программиста); Подготовка рефакторинга и ребилда приложения; Участие в проектировании    Мы ждем от вас:  Желание решать сложные и нестандартные задачи; Опыт коммерческой мобильной разработки; Понимание работы криптовалют и торговых систем (биржи, фондовые рынки, маркетплейсы)    Условия:   Трудоустройство по ТК РФ   Участие в интересных проектах   Обеспечение всей необходимой техникой   Комфортный офис напротив метро Петроградская   Кухня, завтраки, кофе\чай\сладости\фрукты.   Рост и бонусы   Молодой и дружелюбный коллектив     /Будем благодарны за подробную информацию о себе в отклике/";   Трудоустройство по ТК РФ   Участие в интересных проектах   Обеспечение всей необходимой техникой   Комфортный офис напротив метро Петроградская   Кухня, завтраки, кофе\чай\сладости\фрукты.   Рост и бонусы   Молодой и дружелюбный коллектив     /Будем благодарны за подробную информацию о себе в отклике/;Желание решать сложные и нестандартные задачи. Опыт коммерческой мобильной разработки. Понимание работы криптовалют и торговых систем (биржи, фондовые рынки, маркетплейсы).;Анализ и погружение в существующий проект. Командная доработка приложения (Меняем Kotlin <highlighttext>программиста</highlighttext>). Подготовка рефакторинга и ребилда приложения. Участие в проектировании.;"Android; KOTLIN; Websockets; Git; Atlassian Jira; API; HTML; CSS; Android SDK"
77;33716266;Программист 1C;Ростов-на-Дону;57200.0;57200.0;ГЭС РОЗНИЦА;2019-09-23T12:22:54+0300;От 1 года до 3 лет;Полный день;Полная занятость;Требования Высшее образование (математическое или экономическое приветствуется) Знание механизмов платформы 1С 8.3 Понимание принципов обмена между базами данных Понимание основ бухгалтерского и торгового учета Опыт работы от 3-х лет в сфере программирования 1С     Обязанности Разработка и модернизация систем учета на платформе 1С 8, внедрение и сопровождение разрабатываемых блоков Организация и контроль обмена между различными базами данных Оптимизация работы баз данных Поддержка пользователей по вопросам, связанным с работой в системе 1С     Условия Офис - г. Ростов-на-Дону, район Гвардейской площади Оформление по ТК РФ, полный соц.пакет Пятидневная рабочая неделя с 9:00 до 18:00;;Высшее образование (математическое или экономическое приветствуется). Знание механизмов платформы 1С 8.3. Понимание принципов обмена между базами данных. ;Разработка и модернизация систем учета на платформе 1С 8, внедрение и сопровождение разрабатываемых блоков. Организация и контроль обмена между...;
66;32735872;Инженер-программист;Самара;30000.0;55000.0;БАСС;2019-10-18T07:51:38+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Компания  13 лет разрабатывает web-сайты и приводит на них покупателей. Мы делаем не просто сайты, а билетные системы, интеграционные сервисы, различные стартапы. Отдельное направление деятельности - оказание электронных услуг населению в области медицины. Мы создали такие системы, как Электронная регистратура, Электронная очередь, Онлайн регистратура и др. В связи с расширением штата, компания ведет набор трудолюбивых, талантливых, желающих достигать целей разработчиков. Если ты готов делать мир лучше, в тебе кипит генератор необычных, нестандартных идей, то тебе к нам. Обязанности:  Участие в проектировании и разработке web-проектов различной степени сложности. Развитие существующих проектов компании, создание новых модулей, интеграция со сторонними сервисами.  Требования:  Опыт разработки Web-приложений не менее 1 года; ЗнаниеPHP, MySQL, JavaScript, HTML, CSS Знание ООП и понимание в его применении.  Приветствуются навыки:  Ajax, WebSocket, REST, SOAP; проектирование БД, знание SQL; опыт работы с какой-либо СУБД (MSSQL, Oracle, PostgreSQL) Способность генерировать.  Условия:  Заработная плата на руки, по результатам собеседования - от 30 000 до 55 000 рублей. График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно Трудового Кодекса РФ. Оформление полиса ДМС (добровольное медицинское страхование), корпоративные мероприятия с выездами на природу за счёт работодателя. Команда профессионалов, готовых поддержать твои инициативы. Возможность работы с новыми технологиями. Гарантированный рост заработной платы при условии повышения профессионального уровня. Обучение. Если тебе хочется большего, всегда есть возможности самореализации. Стильный чистый офис в тихом районе города, с хорошей транспортной развязкой (утром и вечером добираться против пробок). Современная техника, дополнительные мониторы и всё что нужно для продуктивной работы. Изолированное помещение с кондиционером и видом на сквер. Уголок релакса с мягким диваном и шезлонг качалкой, массажное кресло, кофемашина. ";  Заработная плата на руки, по результатам собеседования - от 30 000 до 55 000 рублей. График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно Трудового Кодекса РФ. Оформление полиса ДМС (добровольное медицинское страхование), корпоративные мероприятия с выездами на природу за счёт работодателя. Команда профессионалов, готовых поддержать твои инициативы. Возможность работы с новыми технологиями. Гарантированный рост заработной платы при условии повышения профессионального уровня. Обучение. Если тебе хочется большего, всегда есть возможности самореализации. Стильный чистый офис в тихом районе города, с хорошей транспортной развязкой (утром и вечером добираться против пробок). Современная техника, дополнительные мониторы и всё что нужно для продуктивной работы. Изолированное помещение с кондиционером и видом на сквер. Уголок релакса с мягким диваном и шезлонг качалкой, массажное кресло, кофемашина. ;Опыт разработки Web-приложений не менее 1 года. ЗнаниеPHP, MySQL, JavaScript, HTML, CSS. Знание ООП и понимание в его применении. ;Участие в проектировании и разработке web-проектов различной степени сложности. Развитие существующих проектов компании, создание новых модулей, интеграция со сторонними...;
16;34012369;Frontend-разработчик;Омск;35000.0;55000.0;Айтек;2019-10-16T06:27:52+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"Iqtek занимается разработкой и внедрением клиентам решений на базе IP-телефонии 8 лет. Среди наших заказчиков есть как крупные логистические компании, операторы связи, колл-центры, строительные компании, так и многие другие. Мы делаем практически все, что связано с IP-телефонией: начиная от офисных АТС, интеграции с CRM системами, заканчивая разработкой систем для автоматизации бизнес-процессов, автоматизацией работы call-центров. Нам нравится разрабатывать собственные продукты, при этом, вникая в процессы и потребности клиентов, решать их задачи наиболее эффективным способом. Мы готовы рассматривать специалистов с небольшим опытом, но с желанием учиться и развиваться в применении современных JavaScript фреймворков. Мы используем Vue.js для большинства наших проектов, в обязанности сотрудника войдет верстка и подготовка макетов страниц и их компонентов. Мы активно используем в наших проектах работу с данными в реальном времени используя Web-сокеты и WebRTC. Обязанности:  Разработка интерфейсов собственных продуктов компании; Верстка веб-страниц на Vue.js; Работа с веб-сервисами, используя RESTfull API и WebSockets  Требования:   Владение хотя бы 1 из фреймворков: React, Angular, Vue.js;   Желание освоить/применять Vue.js:   Владение HTML‚ CSS и JavaScript на хорошем уровне;   Целеустремленность, умение и желание учиться, работать в команде и достигать новых высот в своей профессии.   Плюсом будет:  Опыт разработки с помощью других фреймворков; Опыт адаптивной верстки макетов; Опыт работы с TypeScript;  Условия работы:   работа в команде профессионалов;   современное оборудованное рабочее место;   официальное трудоустройство, соблюдение ТК, оплачиваемый отпуск и больничный;   широкие возможности для профессионального и карьерного роста;   возможность адаптировать рабочий график под себя;   работа в молодом дружном коллективе;   участие в профильных конференциях;   чай, кофе, печеньки в офисе.   А еще у нас очень дружная и активная команда с разнообразными интересами: от туризма и ориентирования до фрирайда и горных лыж, от увлечений 3D-печатью до строительства и воспитания подрастающего поколения. График работы: с 9:00 до 18:00, возможен гибкий график или сокращение нагрузки.";;Владение хотя бы 1 из фреймворков: React, Angular, Vue.js. Желание освоить/применять Vue.js: Владение HTML‚ CSS и JavaScript на хорошем...;Разработка интерфейсов собственных продуктов компании. Верстка веб-страниц на Vue.js. Работа с веб-сервисами, используя RESTfull API и WebSockets.;"JavaScript; HTML; CSS; jQuery; Ajax; Bootstrap; Git; Vue.js"
31;33631099;Программист;Тюмень;40000.0;55000.0;ГАУ ТО ЦЗН города Тюмени и Тюменского района;2019-10-18T07:03:17+0300;Нет опыта;Полный день;Полная занятость;"Обязанности:   Ваша работа будет заключаться в ... - Консультации пользователей по вопросам работы в программных продуктах 1С (УПП, Бухгалтерия, ЗУП); - Программировании и доработке конфигураций 1С в соответствии с техническими заданиями; - Мониторинге выхода новых типовых конфигураций необходимых для обновления программ на базе 1С, контроль изменений в новых конфигурациях; - Разработке конфигурации в 1С по представленным техническим заданиям других отделов и подразделений предприятия.  Требования:   нет требований к стажу Работа с компьютером на профессиональном уровне Эта работа для Вас если… - Вы имеете высшее техническое образование; - Умеете проектировать информационные системы и базы данных, владеть встроенным языком программирования 1С, имеете опыт программирования в иных формализованных языках программирования; - Ориентируетесь в основных конфигурациях 1С связанных с функционированием средних и крупных предприятий; - Знаете устройство и принципы работы операционных систем и компьютерной техники; - Умеете работать в режиме многозадачности.   Условия:   Пятидневная рабочая неделя с 8-00 до 17-00   оформление в рамках трудового законодательства   Повременно-премиальная оплата труда  Адрес рабочего места: рп Винзили, р-н Тюменский, ул Вокзальная развозка людей питание в столовой обучение за счет работодателя вакансия рассматривается по результатам изучения резюме ";   Пятидневная рабочая неделя с 8-00 до 17-00   оформление в рамках трудового законодательства   Повременно-премиальная оплата труда  Адрес рабочего места: рп Винзили, р-н Тюменский, ул Вокзальная развозка людей питание в столовой обучение за счет работодателя вакансия рассматривается по результатам изучения резюме ;Нет требований к стажу. Работа с компьютером на профессиональном уровне. Эта работа для Вас если…. - Вы имеете высшее техническое образование. - ;Ваша работа будет заключаться в ... - Консультации пользователей по вопросам работы в программных продуктах 1С (УПП, Бухгалтерия, ЗУП). - ;
31;33672941;Программист 1С;Омск;20000.0;50000.0;Ядрышников Игорь Борисович;2019-09-19T13:18:19+0300;От 1 года до 3 лет;Удаленная работа;Частичная занятость;"Обязанности:  Обновление и доработка конфигураций 1С, в том числе не типовых. Консультирование пользователей  Требования:  Опыт работы с конфигурациями Управление торговлей, Бухгалтерия, Розница, Зарплата и управление персоналом; Знание основ бухгалтерского, кадрового и управленческого учета. Умение писать код для обычных и управляемых форм. Знание механизма конвертации данных.  Условия:  Удаленная работа, при необходимости работа в офисе. ";  Удаленная работа, при необходимости работа в офисе. ;Опыт работы с конфигурациями Управление торговлей, Бухгалтерия, Розница, Зарплата и управление персоналом. Знание основ бухгалтерского, кадрового и управленческого учета. ;Обновление и доработка конфигураций 1С, в том числе не типовых. Консультирование пользователей.;
58;34131984;Frontend-разработчик;Ростов-на-Дону;25000.0;50000.0;Южная маркетинговая компания;2019-10-17T09:20:10+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В нашу креативную команду требуется Frontend-разработчик, умеющий брать на себя ответственность за поставленные задачи и за достигнутый результат. ООО «Южная маркетинговая компания»Основана в августе 2014 года.Более 100 выполненных проектов по России.Основным направлением компании является создание и продвижение сайтов, маркетинговый анализ и построение маркетинговой стратегии. Присоединяйтесь к нам! Основные задачи: · Верстка по стандартам; · Аптивная верстка; · Оптимизация и рефакторинг кода.   Это потребует следующих знаний и умений: · Знание HTML, CSS, Jquery, Ajax, Bootstrap; · Умение верстать сложные макеты Figma/Sketch/Photoshop; · Знание адаптивной верстки документов, валидной и кроссбраузерной верстки; · Знание систем контроля версий (git);   Также будет неплохо, если Вы владеете: · ModX.   Взамен мы можем предложить: · Возможность внести свой вклад в развитие компании; · Множество любопытных задач, сложных проблем и увлекательных головоломок; · Классные специалисты (и просто интересные люди) с многолетним опытом; · Гарантия карьерного и профессионального роста; · Оформление по ТК РФ; · Заработная плата: высокая, обсуждается с каждым кандидатом индивидуально в зависимости от опыта работы; · График 5/2, cб., вс. – выходные дни; · Время работы с 10.00-19.00; · Корпоративное обучение; · Уютный офис (свежий кофе и фрукты для настроения);  ";;Это потребует следующих знаний и умений: Знание HTML, CSS, Jquery, Ajax, Bootstrap. Умение верстать сложные макеты Figma/Sketch/Photoshop. ;Основным направлением компании является создание и продвижение сайтов, маркетинговый анализ и построение маркетинговой стратегии. Верстка по стандартам. Аптивная верстка. ;
55;33325596;Начинающий Javascript разработчик;Челябинск;25000.0;50000.0;СофтПлюс;2019-10-18T00:08:13+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Требования– Умеете верстать (html+css) и писать простые скрипты на js;– Можете прочесть (с помощью goolge) php код, внести минимальные правки и сформировать SQL запрос к базе. У нас вы научитесь– Пользоваться webpack;– Освоите и React, и Vue, и Angular, и разработку на чистом JS;– Вносить правки и доработки на backend (node.js и php);– Работать со сверхбыстрой БД ClickHouse от Яндекс;– Обеспечивать безопасность продукта с HashiCorp(Consul, Vault);– Строить сервисную архитектуру и пользоваться очередями RabbitMQ;– Настраивать мониторинг на Prometheus и Graphite. Условия– Офис открыт с 08.00 до 22.00, выберите своё время работы самостоятельно;– С вас - качество работ, с нас - информация и оборудование по запросу;– Оплачиваем образование: курсы и профильные конференции;– Работаем без KPI. Zaycev.FM – одна из первых интернет станций в Рунете, существует с 2010 г. Работает без стационарной студии.Занимаемся различными музыкальными проектами стриминга (интернет вещания): от интернет-радио, до интеллектуального музыкального помощника - рекомендательной сети на исскуственном интелекте. Стек основных технологий: php, node.js, MySQL. В разных проектах использованы React, Vue.js и Angular 6. Стремимся внедрить CI/CD на 100% проектов. Команда разработки трудится в офисе в Челябинске.";;Умеете верстать (html+css) и писать простые скрипты на js. – Оплачиваем образование: курсы и профильные конференции.;Можете прочесть (с помощью goolge) php код, внести минимальные правки и сформировать SQL запрос к базе. – Освоите и React, и...;"JavaScript; HTML; CSS3"
99;31655667;Программист 1С / Программист-стажер 1C;Челябинск;25000.0;50000.0;Сатурн-2;2019-10-14T10:05:45+0300;Нет опыта;Полный день;Полная занятость;"  Группа компаний Сатурн - это крупное и стабильное предприятие автобизнеса, которое занимает устойчивые позиции на рынке более 16-ти лет. Мы являемся официальными дилерами автомобильных брендов RENAULT, SUZUKI, LADA, LIFAN, GM. Мы открыли 7 дилерских центров в г. Челябинске и Миассе. На нашем предприятии трудятся более 450 сотрудников. В связи с расширением объемов и производственных показателей, приглашаем на работу на вакансию Специалист службы разработки 1С, программист 1С.   Обязанности:  Разработка и развитие функционала системы Техническая сопровождение системы 1С: Альфа-Авто Администрирование базы (создание, редактирование учетных записей пользователей, настройка прав доступа, блокировка) Устранение ошибок в электронном документообороте по запросам пользователей Контроль корректности ведения базы (справочники, журналы документов)   Участие в написании инструкций для пользователей  Требования:  Знание продуктов 1С: Предприятие 8.3 на уровне разработчика; Умение работать в команде; Активная жизненная позиция, аналитические способности, коммуникативные навыки, работоспособность, ответственность, инициативность  Дополнительными преимуществами при рассмотрении вашей кандидатуры будут:  Знание конфигурации 1С: Альфа-Авто 5 Знание конфигураций 1С: Бухгалтерия, 1С: ЗУП Наличие сертификатов 1С Опыт работы с торговым оборудованием  Условия:  Работа в составе профессиональной команды; Хорошие возможности обучения, профессионального и карьерного развития по специальности График работы 5/2 (Пн-Пт); Оплачиваемый отпуск; Официальное трудоустройство в штат компании строго в соответствии с ТК РФ; Скидки на покупку авто брендов компании и сервисное обслуживание; Компенсация занятий спортом; И тд       ";"  Работа в составе профессиональной команды; Хорошие возможности обучения, профессионального и карьерного развития по специальности График работы 5/2 (Пн-Пт); Оплачиваемый отпуск; Официальное трудоустройство в штат компании строго в соответствии с ТК РФ; Скидки на покупку авто брендов компании и сервисное обслуживание; Компенсация занятий спортом; И тд       ";Знание продуктов 1С: Предприятие 8.3 на уровне <highlighttext>разработчика</highlighttext>. Умение работать в команде. Активная жизненная позиция, аналитические способности, коммуникативные...;Разработка и развитие функционала системы. Техническая сопровождение системы 1С: Альфа-Авто. Администрирование базы (создание, редактирование учетных записей пользователей, настройка...;"1С программирование; 1С: Документооборот; 1С: Предприятие 8; 1С: Зарплата и управление персоналом; 1С: Торговля; 1С: Склад; Пользователь ПК"
14;34169924;Web программист / веб-разработчик;Санкт-Петербург;30000.0;50000.0;ProfitKit;2019-10-18T19:15:18+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Web программист / Html-верстальщик / Веб-разработчик Компания Профиткит ищет php разработчиков junior и middle уровня. Наша компания занимается созданием продающих сайтов, сервисов и интернет-магазинов. У нас много проектов со сложными интеграциями и интересной логикой. Скучно не будет. Мы рассмотрим кандидатов разного уровня подготовленности и предложим условия соответствующие Вашим знаниями и умениям. Обязанности:  Верстка сайтов; Веб-разработка;    Требования:  Знание HTML, CSS, jQuery, PHP, Mysql; Опыт разработки сайтов; Опыт верстки perfect pixel проектов; Опыт создания и доработки сайтов на любой CMS (1С-Битрикс, OpenCart, WordPress, Webasyst); Способность мыслить аналитически; Умение планировать свое время (на день, неделю, месяц) и учитывать время коллег, расставлять приоритеты, соблюдать сроки; Желание учиться новому Исполнительность, ответственность, педантичность;    Условия:  Работа в молодом профессиональном коллективе; Оплачиваемый отпуск, больничные; Место работы: ст. метро пл. Александра Невского (бесплатная развозка на автобусе); График работы: 10:00 до 19:00 (обсуждается); Мы предлагаем:  Интересные функционирующие и разрабатываемые проекты; Постоянное повышение уровня квалификации (обучение, сертификаты) за счет компании; Перспективные собственные проекты; Быстрый карьерный рост;   ";"  Интересные функционирующие и разрабатываемые проекты; Постоянное повышение уровня квалификации (обучение, сертификаты) за счет компании; Перспективные собственные проекты; Быстрый карьерный рост;   ";"Знание HTML, CSS, jQuery, PHP, Mysql. Опыт разработки сайтов. Опыт верстки &quot;perfect pixel&quot; проектов. Опыт создания и доработки сайтов на...";Верстка сайтов. Веб-разработка.;"HTML; CSS; PHP; jQuery; 1С-Битрикс; CMS Wordpress; Веб-программирование; Верстка; MySQL; CSS3; HTML5"
37;28225940;Программист Python (прикладная математика);Ростов-на-Дону;30000.0;50000.0;ЗАЗЕКС;2019-10-17T09:51:27+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Программист Python (прикладная математика) Наша компания занимается предоставлением полного спектра услуг по разработке ПО для заказчиков со всего мира. Компания состоит из двух офисов – девелоперский центр в Ростове-на-Дону (он же головной офис) и офис продаж в Мельбурне, Австралия. Мы предоставляем услуги web-разработки, мобильной разработки, десктопной разработки, математического прикладного программирования, проектирования, тестирования и создания графического дизайна.   Мы приглашаем на работу Программиста Python в отдел математического прикладного программирования в головной офис в Ростове-на-Дону.   Требования:  знания и опыт разработки Python (2 или 3, знание отдельных версий и понимание различий приветствуется); опыт работы с различными научными и специализированными пакетами (numpy, scipy, matplotlib, pandas); работа на различных версиях среды разработки не должна представлять для вас проблем; знание базовых алгоритмов и структур данных, понимание принципов оценки эффективности алгоритмов; приветствуются базовые знания в одной или нескольких из следующих областей:- машинное зрение, обработка изображений;- обработка текстов на естественных языках;- машинное обучение;- обработка сигналов;- математическое моделирование. желание развиваться в области прикладной математики, машинного обучения и программирования; умение быстро искать информацию в интернете; умение разбираться в чужом коде; английский на уровне чтения профессиональной литературы (по математике и программированию), а также написания технической документации; желательно наличие примеров написанных программ; ответственность; обучаемость; умение работать в команде.    Будет плюсом, если вы:  знакомы с другими языками программирования или математическими пакетами (R, Matlab, C++, C#); имеете опыт работы с базами данных и знаете, что такое SQL; знакомы хотя бы на уровне пользователя с операционной системой linux; имеете опыт работы в команде и опыт использования программных сред для этого; имеете желание не останавливаться на достигнутом и хотите изучить другие языки программирования и технологии.    ​​​​Условия:  оформление согласно Трудовому Кодексу РФ; только крупные и сложные проекты; большое количество коллег по цеху, скучать не будете; система премирования (помимо указанного оклада выплачиваются ежемесячные премии согласно эффективности труда); оплачиваемые переработки для трудоголиков (9-й и 10-й час в день по тарифу 150%‚ 11-й и далее по тарифу 200%); возможность корпоративного обучения; полный соц. пакет; достойная заработная плата; уважительное отношение к сотрудникам; подвозка к месту работы/домой для жителей ЗЖМ; свой повар + своя столовая; большой, хороший‚ уютный офис в натуральном деревянном стиле с большим количеством зелени; неограниченная парковка для сотрудников компании; бесплатные снэки (перекусы); доступный досуг (настольный футбол‚ PlayStation VR, Sega Mega Drive 2‚ турник‚ брусья‚ электрогитара‚ басуха‚ пианино, свежий воздух); массажное кресло Yamaguchi Ya-6000; офис вблизи транспортной развязки Квадро; восьмичасовой рабочий день. Перерыв 1 час + два кофе-тайма по 15 минут; если вы дочитали до этой строчки, то вот вам бонус: фактическая зарплата, как правило, выше, чем указанная в вакансии; все вышеперечисленное - правда. ";"  оформление согласно Трудовому Кодексу РФ; только крупные и сложные проекты; большое количество коллег по цеху, скучать не будете; система премирования (помимо указанного оклада выплачиваются ежемесячные премии согласно эффективности труда); оплачиваемые переработки для трудоголиков (9-й и 10-й час в день по тарифу 150%‚ 11-й и далее по тарифу 200%); возможность корпоративного обучения; полный соц. пакет; достойная заработная плата; уважительное отношение к сотрудникам; подвозка к месту работы/домой для жителей ЗЖМ; свой повар + своя столовая; большой, хороший‚ уютный офис в натуральном деревянном стиле с большим количеством зелени; неограниченная парковка для сотрудников компании; бесплатные снэки (перекусы); доступный досуг (настольный футбол‚ PlayStation VR, Sega Mega Drive 2‚ турник‚ брусья‚ электрогитара‚ басуха‚ пианино, свежий воздух); массажное кресло Yamaguchi Ya-6000; офис вблизи транспортной развязки Квадро; восьмичасовой рабочий день. Перерыв 1 час + два кофе-тайма по 15 минут; если вы дочитали до этой строчки, то вот вам бонус: фактическая зарплата, как правило, выше, чем указанная в вакансии; все вышеперечисленное - правда. ";Знания и опыт разработки Python (2 или 3, знание отдельных версий и понимание различий приветствуется). Опыт работы с различными научными...;Мы предоставляем услуги web-разработки, мобильной разработки, десктопной разработки, математического прикладного программирования, проектирования, тестирования и создания графического дизайна. - ;"Python; MATLAB; C++; Математический анализ; Математическое моделирование; Математическое программирование; Математическая статистика"
